D4;D10;D21;D36;D60
;;;;
;;;;
;;;;
;;;2.067E-01;
;;;1.823E-01;
;;;1.721E-01;
;;;1.600E-01;
;;;1.464E-01;
;;;1.083E-01;
;;;1.064E-01;
;;;1.054E-01;
;;;1.042E-01;
;;;9.071E-02;
;;;9.048E-02;
;;;8.116E-02;
;;;7.727E-02
2.7002E-02;;;6.950E-02
2.671E-02;;;6.842E-02
2.624E-02;;;6.453E-02
2.527E-02;;;5.408E-02
2.501E-02;;;5.058E-02
2.479E-02;;;4.734E-02
2.3245E-02;;1.348E-01;3.554E-02
2.306E-02;;1.337E-01;3.055E-02
2.2577E-02;;1.331E-01;2.541E-02
2.257E-02;;1.320E-01;2.532E-02
2.2384E-02;;1.312E-01;2.263E-02
2.2376E-02;;1.307E-01;1.995E-02
2.001E-02;;1.253E-01;1.796E-02
1.9930E-02;;1.226E-01;1.772E-02
1.9723E-02;;1.202E-01;1.377E-02
1.755E-02;;1.187E-01;1.343E-02
1.716E-02;3.157E-02;1.179E-01;9.772E-03
1.683E-02;3.076E-02;1.154E-01;7.023E-03
1.6591E-02;3.071E-02;1.152E-01;5.825E-03
1.654E-02;3.039E-02;1.115E-01;4.503E-03
1.6431E-02;2.765E-02;1.113E-01;2.442E-03
1.5523E-02;2.724E-02;1.091E-01;
1.5483E-02;2.683E-02;1.065E-01;
1.4174E-02;2.68E-02;1.061E-01;
1.3357E-02;2.529E-02;1.053E-01;
1.319E-02;2.52E-02;1.040E-01;
1.2895E-02;2.493E-02;1.011E-01;
1.281E-02;2.355E-02;9.752E-02;
1.281E-02;2.35E-02;0.09217;
1.2643E-02;2.310E-02;9.059E-02;
1.255E-02;2.310E-02;9.054E-02;
1.1785E-02;2.289E-02;0.09024;
1.077E-02;2.29E-02;8.880E-02;
1.021E-02;2.26E-02;8.830E-02;
9.8536E-03;2.155E-02;8.793E-02;
6.3757E-04;7.711E-03;3.487E-02
6.3674E-04;7.68E-03;0.03413
6.1828E-04;7.446E-03;3.371E-02
5.4794E-04;7.440E-03;3.315E-02
5.3280E-04;7.364E-03;3.313E-02
4.9338E-04;7.340E-03;3.199E-02
;7.31E-03;3.188E-02
;7.19E-03;3.131E-02
;6.931E-03;3.058E-02
;6.928E-03;3.057E-02
;6.815E-03;3.038E-02
;6.48E-03;3.011E-02
;6.462E-03;2.966E-02
;6.108E-03;2.923E-02
;6.08E-03;0.02858
;5.985E-03;2.852E-02
;5.90E-03;0.02812
;5.64E-03;2.728E-02
;5.63E-03;2.654E-02
;5.54E-03;2.628E-02
;5.485E-03;2.618E-02
;5.23E-03;2.590E-02
;5.13E-03;2.589E-02
;4.912E-03;2.544E-02
;4.91E-03;2.539E-02
;4.865E-03;2.488E-02
;4.841E-03;2.460E-02
;4.73E-03;2.460E-02
;4.697E-03;2.444E-02
;4.680E-03;0.02383
;4.604E-03;2.366E-02
;4.469E-03;2.352E-02
;4.362E-03;2.279E-02
;4.314E-03;2.275E-02
;4.256E-03;0.02273
;4.235E-03;2.181E-02
;3.89E-03;2.035E-02
;3.76E-03;0.01823
;3.719E-03;0.01745
;3.57E-03;1.727E-02
;3.422E-03;1.676E-02
;3.173E-03;1.648E-02
;3.090E-03;1.619E-02
;3.07E-03;1.596E-02
;2.859E-03;1.593E-02
;2.684E-03;0.01553
;2.642E-03;0.01534
;2.33E-03;1.517E-02
;2.23E-03;0.01486
;2.15E-03;1.476E-02
;1.636E-03;0.01476
;1.62E-03;1.455E-02
;1.554E-03;0.01426
;1.529E-03;1.418E-02
;1.461E-03;1.415E-02
;1.330E-03;0.01323
;;0.01239
;;1.192E-02
;;1.172E-02
;;1.161E-02
;;1.139E-02
;;1.108E-02
;;1.088E-02
;;1.070E-02
;;1.064E-02
;;1.057E-02
;;1.025E-02
;;0.01024
;;1.002E-02
;;9.468E-03
;;0.00882
;;8.065E-03
;;8.059E-03
;;7.751E-03
;;0.00757
;;7.294E-03
;;0.00725
;;7.173E-03
;;7.125E-03
;;6.049E-03
;;0.00600
;;5.532E-03
;;5.050E-03
;;4.415E-03
;;3.600E-03
;;3.312E-03
;;2.660E-03
;;1.761E-03
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;









































































































































































































































































































































































